dominant_topic;topic_perc_contribution;topic_Keywords;clean_review;original_review;polarity_score
Topic 3;0.34;coaster, thing, ride, look, play, way, need, build, glitch, place;['crash', 'hour', 'play', 'multiple', 'mission', 'bug', 'uncompletable', 'coster', 'get', 'stuck', 'park', 'loose', 'money', 'small', 'glitch', 'unacceptable', 'big', 'potential', 'current_state', 'stretch', 'beta'];"4 Crashes in 10 hours of game play, multiple missions bugging and being uncompletable, Costers getting stuck - so park looses money + other small glitches etc. Unacceptable for a game 80EUR game. 

Game does show big potential, but in current state it's a stretch to even call it Beta.";-0.1975
Topic 3;0.32;coaster, thing, ride, look, play, way, need, build, glitch, place;['fun', 'challenge', '', 'play', 'hour', 'hope', 'future', 'patch', 'fix', 'small', 'glitch', 'occasional', 'crash', 'happen', 'ride', 'impossification', '', 'cool', 'looking_forward', '', '', 'pass', 'learn', 'curve'];Fun and challenging so far. Only played for a few hours though. hope the future patches fix the small glitches and occasional crashes that have happened. Rides and impossifications are pretty cool. Looking forward to really getting into the game once i get passed the learning curve;0.07083333333333332
Topic 3;0.38;coaster, thing, ride, look, play, way, need, build, glitch, place;['super', 'fun', 'crash', 'mind', 'run', 'mid', 'high', 'tier', 'roller_coaster', 'design', 'amazing', 'building', 'ground', 'hundred', 'foot', 'air', 'complaint', 'career', 'mode', 'pause', 'time', 'reconstruct', 'park', 'fail', 'lol', '', 'suck', 'idk', 'lol', 'way', 'construct', 'object', 'save', '', 'use', 'rate', 'current_state'];the game is super fun and my game has not crashed once mind u im running on a mid to high tier pc . the roller coaster designing is amazing from building under ground to hundreds of feet in the air >my only complaint is in career mode even if u pause time and reconstruct the park it almost always seems to fail for me lol maybe i suck idk lol any ways u can construct objects and save them for later use i love it i rate game 7.5 of 10 current state;0.09333333333333335
Topic 3;0.4;coaster, thing, ride, look, play, way, need, build, glitch, place;['say', 'suffer', 'poor', 'design', 'choice', 'bug', 'shame', 'look', 'fun', 'preview', 'beta', 'play', '', '', 'lose', 'shuffle'];As others have said, this game suffers from poor design choices and bugs. It's a shame because it did look fun in previews. The Beta played well but apparently something got lost in the shuffle.;-0.20999999999999996
Topic 3;0.32;coaster, thing, ride, look, play, way, need, build, glitch, place;['roller_coaster', 'build', '', 'intuitive', 'impressed', 'far', 'run', 'look', 'burst', 'charm', 'thrillville', '', 'safe', 'purchase', 'park', 'management', 'game', 'opinion'];roller coaster building is incredibly intuitive, very impressed with it so far, also runs and looks great and is just bursting with charm a la thrillville, pretty safe purchase if you like park management games in my opinion;0.5916666666666667
Topic 3;0.31;coaster, thing, ride, look, play, way, need, build, glitch, place;['park', 'building', 'aspect', '', 'feature', 'cool', 'little', 'addition', '', 'buggy', 'ride', '', '', 'reload', 'certain', 'element', 'campaign', 'bug', '', '', 'let', 'complete', 'mention', 'large', 'visual', 'bug', 'fun', 'park_builder', '', 'bit', 'discount', 'polished', 'park', 'sim'];The park building aspects are good, the impossify feature is a cool little addition, but its so insanely buggy. Sometimes rides wont go until a reload, certain elements of the campaign bug out and wont let you complete them, not to mention the large amount of visual bugs. Its a fun park builder, but I wouldn't recommend it currently. Even if you get it at a bit of a discount like I did, its still not there yet. There are much better and more polished park sims;0.14092261904761902
Topic 3;0.59;coaster, thing, ride, look, play, way, need, build, glitch, place;['beta', 'run', 'graphic', 'look', 'base', 'camera', 'glitch', 'ride', 'long', 'overall', 'quality', 'bad', 'idk', 'possible', 'need', 'cook', 'time'];Somehow the beta ran great, graphics looked better. Base game is full of camera glitches on the ride a-longs and the overall quality is worse. idk how that's possible. I love the game but it needs some cook time.;0.01499999999999999
Topic 3;0.33;coaster, thing, ride, look, play, way, need, build, glitch, place;['thrillville', '', ''];thrillville 2.0;0.0
Topic 3;0.63;coaster, thing, ride, look, play, way, need, build, glitch, place;['couple', 'hour', '', 'update', 'list', 'play', 'pro', 'whimsical', 'fun', 'campaign', '', 'theme_park', 'management', 'game', 'similar', 'style', 'mix', 'thrillville', 'update', 'prefab', 'coaster', 'design', 'help', 'inspire', 'personal', 'creation', 'easy', 'use', 'fun', 'soundtrack', 'listen', '', 'play', 'impossification', 'process', 'fun', 'little', 'addition', 'upgrade', 'ride', 'staff', 'con', 'small', 'selection', 'coaster', 'flat_rides', 'shop', 'moment', 'need', 'crash', 'happen', 'test', 'roller_coasters', 'pathe', 'janky', 'time', 'right', 'angle', 'smooth', 'fork', '', 'work', 'board', 'ride', 'view', 'bit', 'jerky', 'train', 'look', 'blocky', 'unfinished', '', 'sleek', 'look', 'view', 'ride', 'precise', 'placement', 'thing', 'entertainment', 'point', 'difficult', 'snap', 'part', 'path'];"I only have a couple of hours in this so far, but will update the list below as I play more.

Pros:
- Whimsical and fun Campaign unlike other Theme Park management games out there
- Similar in style to a mix between RCT3 & ThrillVille, but updated
- Some great Prefab coaster designs to help inspire personal creations
- Easy to use UI
- Fun soundtrack to listen to whilst playing
- The Impossification process is a fun little addition for upgrading rides and staff

Cons:
- A small selection of coasters, flat rides and shops at the moment. More needed to get this game to where it should be.
- A few game crashes have happened when testing roller-coasters
- Pathing can be janky at times, with right angles or smooth forks seemingly not working
- On-board ride view is a bit jerky, and the trains look blocky and unfinished, instead of the sleek look they have when viewing from off-ride.
- Precise placement of things like Entertainment Points can be very difficult, and often they snap to parts of paths that they shouldn't.";0.06876293995859213
Topic 3;0.51;coaster, thing, ride, look, play, way, need, build, glitch, place;['park', 'try', 'planet_coaster', 'let', 'way', 'start', 'try', 'tool', 'customize', 'single', 'aspect', 'park', 'play', 'different', 'sort', 'leverage', 'bring', 'challenge', 'novelty', '', 'use', '', 'interesting', 'campaign', 'impossification', 'park', 'special', 'accessible', '', 'offer', 'depth', '', 'customization', '', 'fun', 'exemple', 'illustrate', 'coaster', 'ride', 'music', 'reaction', 'bad', 'realize', 'music', 'change', '', 'accord', 'current_state', 'speed', 'ride', 'tailor', 'change', 'beat', 'beat', 'ride', 'think', 'beautiful', 'idea', 'nice', 'change', 'formula', 'impossification', 'cover', 'flat_rides', 'coaster', 'asset', 'let', 'discover', 'go', 'way', 'concept', 'mind', 'mechanic', 'game', 'different', 'wether', 'coaster', 'flat', 'ride', 'cash', 'fun', 'dependent', 'stat', 'way', 'play', 'aware', 'common', 'theme_park', 'tycoon', 'term', 'content', 'count', '', 'core', 'element', 'mention', 'scope', 'planet_coaster', 'release', 'coaster', 'flat_rides', 'release', '', 'aspect', 'come', 'update', 'dlcs', 'graphism', '', '', '', 'simplistic', '', 'accord', '', 'humble', 'budget', 'bug', 'present', '', 'meet', 'block', 'soft', '', '', 'annoying', 'think', 'use', '', 'improvment', '', 'need', 'pathing', 'work', 'coaster_building', 'require', '', 'use', 'end', '', 'say', '', '', 'think', '', 'enjoyable', 'worth', 'purchase', '', 'wait', '', '', 'roadmap', 'include', 'free', 'content', 'free', 'coaster', 'ride', 'nice', 'believe', 'direct', 'rival', 'planet_coaster', 'disappoint'];"Park Beyond is not trying to be the next Planet Coaster, let's get this out of the way from the start.

It is not trying to give you all the tools to customize every single aspect of your park, and the game is playing on different sort of leverage to bring challenges and novelty, mainly using a quite interesting campaign and the impossification to get your park special. More accessible, maybe also offering less depth (and again definitly less customization), it's nonetheless a fun game.
A good exemple to illustrate that is the coaster ride music. There is only like 4 of them. My first reaction was bad. But then i realized that each music is changing dynamically according to the current state and speed of the rides, tailored to change the beats with the beat of the ride. I think it is a beautiful idea, and a nice change to the formula.
Impossification is also covering more than flat rides or coaster asset. I'll let you discover that but they went all the way through the concept.

Keep in mind that the mechanics of the games are also different. Wether it is a coaster or a flat ride, the cash (and the fun) you'll get from it are dependent from its stats. It's another way of playing it, be aware that it is not your common theme park tycoon game.

In terms of content, counting the 2 core elements i just mentioned, we are in the scope of Planet Coaster on release (less coaster, but more flat rides. PC at release was really empty on this aspect too, it came with update then DLCs).

Graphism are not ugly, but honestly it's quite simplistic and definitly had to be done according to a relatively humble budget. 

Bugs are presents, but so far i haven't met anything blocking (soft or hard) nor really annoying.

I think the game could use a few QoL improvments, and definitly needs to do something about its pathing system which doesn't work so well. The coaster building requires some getting used to but i find it in the end better (yes, i said it) than PC's one.

Overall i think this game is quite enjoyable and worth a purchase, altho waiting for a few patch can not hurt.  The roadmap include free contents (with free coasters and rides) which is nice, and i believe that if you take this game as it is, and not as a direct rival of Planet Coaster, you won't be disappointed.";0.055753968253968264
Topic 3;0.63;coaster, thing, ride, look, play, way, need, build, glitch, place;['', 'disappointed', 'excited', 'try', 'imposification', 'feature', 'offer', 'overwhelming', 'shadow', 'bad', 'visual', 'bug', 'coaster', 'glitch', 'way', 'reset', 'key', 'bind', 'crash', 'overall', 'frustrating', 'experience', 'plague', 'launch', 'spend', 'entire', 'hour', 'try', 'build', '', 'roller_coaster', 'track', 'layout', 'work', 'control', 'wack', 'impossible', 'line', 'time', 'camera', 'track', 'move', '', 'forbid', 'try', 'ride', 'thing', 'loop', 'sound', 'coaster', 'track', 'train', 'snap', '', 'time', 'turn', 'explain', 'bad', 'try', 'touch', '', 'developer', 'fix', 'issue', 'unacceptable', 'anticipate', 'title'];I am so extremely disappointed in this game. I was so excited to try the imposification features that this game has to offer, however, the good is overwhelming shadowed by the bad. Visual bugs, coaster glitches, no way to reset key binds, crashes, and just an overall frustrating experience has plagued this game on launch. I spent an entire hour trying to build 1 roller coaster. The track layout was not working, the controls are wack, its almost impossible to line up what you are doing because every time you move the camera the track moves. God forbid you try to ride the thing, then you just get the same looping sound of a coaster on the tracks and your train will snap and glitch every time you turn. I can not even explain why its so bad, just try it for yourself. I will not be touching this game again unless the developers fix these issues. this is just unacceptable for such an anticipated title.;-0.11626984126984123
